X, Y, u, v, rho       # up to 2* step in the arange, 
1.809852000930546545e+00,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.714778001395819818e+00,1.744345656963957492e+00,4.908600000000000185e-01,5.513799999999999812e-01,0.000000000000000000e+00
3.619704001861093090e+00,1.744345656963957492e+00,9.786550000000000527e-01,-5.825000000000000316e-02,0.000000000000000000e+00
4.524630002326366807e+00,1.744345656963957492e+00,-4.350000000000187050e-04,-3.175000000000011147e-03,0.000000000000000000e+00
5.429556002791639635e+00,1.744345656963957492e+00,-4.882299999999999973e-01,6.064549999999999663e-01,0.000000000000000000e+00
6.334482003256912463e+00,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.239408003722186180e+00,1.744345656963957492e+00,4.705849999999999755e-01,4.063649999999999762e-01,0.000000000000000000e+00
8.144334004187459897e+00,1.744345656963957492e+00,5.284999999999984155e-03,1.195000000000000229e-02,0.000000000000000000e+00
9.049260004652733613e+00,1.744345656963957492e+00,-7.900350000000000428e-01,4.297149999999999581e-01,0.000000000000000000e+00
9.954186005118005554e+00,1.744345656963957492e+00,-6.217749999999999666e-01,6.590149999999999064e-01,0.000000000000000000e+00
1.085911200558327927e+01,1.744345656963957492e+00,-2.970400000000000262e-01,8.348849999999999882e-01,0.000000000000000000e+00
1.176403800604855299e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.266896400651382493e+01,1.744345656963957492e+00,-4.236900000000000110e-01,6.740599999999999925e-01,0.000000000000000000e+00
1.357389000697909864e+01,1.744345656963957492e+00,-8.408249999999999336e-01,3.588049999999999851e-01,0.000000000000000000e+00
1.447881600744437236e+01,1.744345656963957492e+00,-7.239299999999999624e-01,4.748749999999999916e-01,0.000000000000000000e+00
1.538374200790964608e+01,1.744345656963957492e+00,-6.144650000000000389e-01,5.722749999999999782e-01,0.000000000000000000e+00
1.628866800837491979e+01,1.744345656963957492e+00,-3.076699999999999990e-01,7.821449999999999791e-01,0.000000000000000000e+00
1.719359400884019351e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.809852000930546723e+01,1.744345656963957492e+00,4.113800000000000234e-01,3.048150000000000026e-01,0.000000000000000000e+00
1.900344600977073739e+01,1.744345656963957492e+00,-5.374999999999963141e-03,-3.931499999999998884e-02,0.000000000000000000e+00
1.990837201023601111e+01,1.744345656963957492e+00,-7.395599999999999952e-01,4.130000000000000338e-01,0.000000000000000000e+00
2.081329801070128482e+01,1.744345656963957492e+00,8.249999999999646505e-04,9.250000000000091482e-04,0.000000000000000000e+00
2.171822401116655854e+01,1.744345656963957492e+00,3.236299999999999732e-01,2.437949999999999839e-01,0.000000000000000000e+00
2.262315001163183226e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.352807601209710597e+01,1.744345656963957492e+00,-4.104749999999999788e-01,6.884149999999999991e-01,0.000000000000000000e+00
2.443300201256237969e+01,1.744345656963957492e+00,-4.569999999999962981e-03,1.416999999999998816e-02,0.000000000000000000e+00
2.533792801302764985e+01,1.744345656963957492e+00,4.059050000000000158e-01,3.257550000000000168e-01,0.000000000000000000e+00
2.624285401349292357e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.714778001395819729e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.805270601442347100e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.895763201488874472e+01,1.744345656963957492e+00,4.245099999999999985e-01,3.520449999999999968e-01,0.000000000000000000e+00
2.986255801535401844e+01,1.744345656963957492e+00,-1.525500000000001855e-02,-5.542500000000000204e-02,0.000000000000000000e+00
3.076748401581929215e+01,1.744345656963957492e+00,-4.397650000000000170e-01,5.925300000000000011e-01,0.000000000000000000e+00
3.167241001628456587e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.257733601674983959e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.348226201721511330e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.438718801768038702e+01,1.744345656963957492e+00,-6.065500000000000058e-02,9.644099999999999895e-01,0.000000000000000000e+00
3.529211401814566074e+01,1.744345656963957492e+00,-1.350149999999999961e-01,9.243099999999999650e-01,0.000000000000000000e+00
3.619704001861093445e+01,1.744345656963957492e+00,-7.435999999999999555e-02,9.598999999999999755e-01,0.000000000000000000e+00
3.710196601907620106e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.710196601907620106e+01,1.744345656963957492e+00,1.891749999999999682e-02,1.005805000000000060e+00,0.000000000000000000e+00
3.800689201954147478e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.891181802000674850e+01,1.744345656963957492e+00,9.253749999999999476e-02,9.889074999999999394e-01,0.000000000000000000e+00
3.981674402047202221e+01,1.744345656963957492e+00,2.645199999999999774e-01,9.618799999999999573e-01,0.000000000000000000e+00
4.072167002093729593e+01,1.744345656963957492e+00,1.334650000000000003e-01,9.790399999999999103e-01,0.000000000000000000e+00
4.162659602140256965e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.253152202186784336e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.343644802233311708e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.434137402279839080e+01,1.744345656963957492e+00,4.161774999999999780e-01,6.498825000000000296e-01,0.000000000000000000e+00
4.524630002326366451e+01,1.744345656963957492e+00,8.329800000000000537e-01,3.043100000000000249e-01,0.000000000000000000e+00
4.615122602372893823e+01,1.744345656963957492e+00,-2.199999999999979750e-03,5.020800000000000818e-01,0.000000000000000000e+00
4.705615202419421195e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.796107802465948566e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.886600402512475938e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.977093002559003310e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.067585602605529971e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.158078202652057342e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.248570802698584714e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.339063402745112086e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.429556002791639457e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.520048602838166829e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.610541202884694201e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.701033802931221572e+01,1.744345656963957492e+00,-4.296800000000000064e-01,4.696145000000000458e-01,0.000000000000000000e+00
5.791526402977748944e+01,1.744345656963957492e+00,-8.643100000000000227e-01,-9.017400000000000415e-02,0.000000000000000000e+00
5.882019003024276316e+01,1.744345656963957492e+00,-2.160775000000000057e-01,7.274564999999999504e-01,0.000000000000000000e+00
5.972511603070803687e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.063004203117331059e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.153496803163858431e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.243989403210385802e+01,1.744345656963957492e+00,3.893749999999998601e-02,4.677724999999999800e-01,0.000000000000000000e+00
6.334482003256913174e+01,1.744345656963957492e+00,-5.180000000000000160e-01,-7.564800000000000413e-01,0.000000000000000000e+00
6.424974603303439835e+01,1.744345656963957492e+00,-2.085224999999999995e-01,1.014624999999999833e-01,0.000000000000000000e+00
6.515467203349967917e+01,1.744345656963957492e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.605959803396494578e+01,1.744345656963957492e+00,-6.225000000000258105e-04,5.042107499999999298e-01,0.000000000000000000e+00
6.696452403443022661e+01,1.744345656963957492e+00,9.816899999999999515e-01,7.599300000000000499e-02,0.000000000000000000e+00
6.786945003489549322e+01,1.744345656963957492e+00,-3.022500000000011289e-03,-1.539549999999998559e-02,0.000000000000000000e+00
